chr11	3132469	3132842	1	22.682530	5	0.0079365	0.030349	39.875	17.193
chr11	3133930	3134275	1	19.951335	7	0.011072	0.040278	40.569	20.618
chr11	3134830	3135074	1	19.411201	15	0.00039057	0.0037402	45.363	25.952
chr11	3135074	3136280	1	9.838618	17	0.02631	0.043966	26.602	16.764
chr11	3136280	3136328	1	21.550238	8	0.0001554	0.00069414	35.898	14.348
chr11	3136328	3136733	1	16.904387	9	0.0077746	0.03076	31.553	14.649
chr11	3138269	3138560	1	22.724264	5	0.055556	0.051134	37.654	14.93
chr11	3139303	3139320	1	9.708408	5	0.0079365	0.035977	22.471	12.762
chr11	3140211	3140731	1	19.556088	14	2.8993e-05	0.00095621	32.837	13.281
chr11	3140922	3141103	1	11.545199	5	0.30952	0.12176	17.706	6.1607
chr11	3141356	3141677	1	14.042698	8	0.028127	0.037005	27.33	13.288
chr11	3142000	3142192	1	20.007461	7	0.00058275	0.0053636	27.577	7.57
chr11	3142346	3142553	1	8.241356	5	0.055556	0.10725	20.914	12.672
chr11	3142603	3142774	1	16.159785	5	0.031746	0.077052	30.267	14.107
chr11	3142774	3142954	1	1.817389	9	0.5457	0.37229	10.15	8.3321
chr11	3143133	3143165	1	23.510440	10	1.0825e-05	0.00013863	47.944	24.433
chr11	3143168	3143254	1	15.043421	7	0.0040793	0.044154	31.28	16.236
chr11	3143262	3143290	1	28.067929	5	0.0079365	0.01341	52.331	24.263
chr11	3143295	3143340	1	13.192708	7	0.072844	0.014295	35.365	22.172
chr11	3143340	3143440	1	18.688874	13	8.6533e-06	0.00044814	34.931	16.243
chr11	3143441	3143509	1	28.511817	19	5.5314e-07	7.52e-06	53	24.488
chr11	3143509	3143559	1	10.683088	5	0.22222	0.69254	22.75	12.067
chr11	3143582	3143857	1	19.084428	22	1.1367e-05	0.0013125	48.246	29.162
chr11	3143889	3143898	1	13.484625	5	0.095238	0.22772	48.969	35.485
chr11	3144326	3144650	1	5.238889	10	0.075256	0.29893	12.837	7.5978
chr11	3145016	3145654	1	13.483627	18	6.059e-06	0.00033971	24.279	10.795
chr11	3147940	3148286	1	20.504579	5	0.0079365	0.019559	35.579	15.075
chr11	3156655	3157347	1	56.571429	10	2.165e-05	0.0024379	75	18.429
chr11	3161987	3162183	1	-29.333333	5	0.031746	0.065574	7.3333	36.667
chr11	3165646	3165708	1	40.625000	8	0.010412	0.014511	72.5	31.875
chr11	3168097	3168325	1	19.333333	5	0.22222	0.10607	50	30.667
chr11	3166591	3166764	1	-31.666667	5	0.031746	0.016231	10	41.667
chr11	3166764	3167080	1	28.333333	5	0.22222	0.11932	40	11.667
chr11	3170299	3170387	1	100.000000	5	0.0079365	1	100	0
chr11	3170401	3170493	1	8.611111	6	0.81818	0.24364	65.278	56.667
chr11	3170521	3171114	1	30.416667	8	0.020668	0.07861	51.042	20.625
chr11	3173287	3173521	1	86.000000	5	0.0079365	0.0037302	90	4
chr11	3174549	3174889	1	5.666667	5	0.84127	0.5336	36	30.333
chr11	3176093	3176161	1	-19.791667	8	0.27863	0.17877	32.292	52.083
chr11	3177769	3178018	1	80.952381	5	0.0079365	0.0087319	86.667	5.7143
chr11	3178306	3178431	1	16.097035	5	0.055556	0.13627	29.421	13.324
chr11	3178736	3179061	1	44.500000	5	0.0079365	0.011413	76.667	32.167
chr11	3182379	3182744	1	38.095238	5	0.0079365	0.01325	71.667	33.571
chr11	3180341	3180797	1	49.074074	9	0.010613	0.065932	69.444	20.37
chr11	3180797	3181273	1	63.333333	5	0.0079365	0.0098713	70	6.6667
chr11	3181273	3181676	1	36.904762	7	0.05303	0.19812	54.762	17.857
chr11	3183381	3183993	1	29.545455	11	0.10142	0.013099	66.667	37.121
chr11	3184175	3184592	1	20.606061	11	0.10142	0.24661	50	29.394
chr11	3149738	3149986	1	11.273959	5	0.42063	0.72339	46.702	35.428
chr11	3150257	3150542	1	-36.000000	5	0.30952	0.13691	14	50
chr11	3155857	3156146	1	18.055556	6	0.30952	0.48439	54.167	36.111
chr11	3191022	3191137	1	38.666667	5	0.031746	0.05361	90	51.333
chr11	3194573	3194649	1	71.666667	6	0.0021645	0.0011071	75	3.3333
chr11	3191880	3192117	1	48.333333	5	0.0079365	0.0033795	53.333	5
chr11	3192517	3192921	1	33.958333	8	0.010412	0.0061757	52.083	18.125
chr11	3193343	3193627	1	36.904762	7	0.006993	0.0019301	92.857	55.952
chr11	3193894	3194255	1	20.357143	7	0.16492	0.18806	40	19.643
chr11	3206612	3206753	1	36.547619	8	0.004662	0.015654	62.589	26.042
chr11	3207641	3208133	1	47.777778	11	0.0010405	0.011629	68.182	20.404
chr11	3208734	3208856	1	14.285714	6	0.064935	0.14092	58.333	44.048
chr11	3196289	3196697	1	-35.261905	5	0.0079365	0.015016	6.6667	41.929
chr11	3197240	3197637	1	7.000000	5	0.54762	0.99769	15	8
chr11	3223684	3223851	1	4.021040	7	0.3176	0.045705	18.313	14.292
chr11	3224226	3224566	1	14.212632	6	0.025974	0.047877	39.904	25.691
chr11	3224592	3224880	1	19.362711	5	0.0079365	0.037899	24.113	4.75
chr11	3224880	3225224	1	7.552767	6	0.30952	0.4619	21.383	13.831
chr11	3225224	3225453	1	33.820028	5	0.0079365	0.012192	47.575	13.755
chr11	3225495	3225865	1	47.111111	5	0.0079365	0.0035918	58	10.889
chr11	3226653	3226833	1	26.190476	7	0.05303	0.22193	33.333	7.1429
chr11	3231005	3231404	1	12.500000	8	0.27863	0.4913	31.25	18.75
chr11	3231436	3231600	1	70.454545	11	1.9846e-05	0.00015845	78.788	8.3333
chr11	3232617	3232716	1	51.368441	17	2.582e-06	0.00017891	78.141	26.773
chr11	3232716	3233018	1	11.333333	5	0.30952	0.1036	43	31.667
chr11	3233519	3233550	1	35.000000	5	0.15079	0.25408	60	25
chr11	3233921	3234167	1	29.166667	10	0.0020892	0.01285	43.5	14.333
chr11	3234167	3234406	1	-1.904762	5	0.69048	0.33844	6.6667	8.5714
chr11	3234406	3234707	1	58.333333	10	1.0825e-05	5.0774e-05	63.333	5
chr11	3234926	3235543	1	11.666667	11	0.33165	0.37282	16.515	4.8485
chr11	3243881	3244506	1	81.410256	13	1.923e-07	7.6999e-05	85.897	4.4872
chr11	3244506	3245106	1	-1.041667	8	0.4418	0.90705	12.5	13.542
chr11	3245140	3245266	1	62.500000	8	0.0001554	0.0021998	65.625	3.125
chr11	3245403	3246150	1	13.484848	11	0.27032	0.37514	31.061	17.576
chr11	3246150	3246467	1	51.666667	5	0.031746	0.10787	56.667	5
chr11	3246793	3247042	1	53.333333	5	0.0079365	0.010485	80	26.667
chr11	3247316	3247480	1	-28.000000	5	0.15079	0.14778	15	43
chr11	3247552	3247614	1	70.267857	8	0.0001554	0.0021436	82.143	11.875
chr11	3247678	3247731	1	63.333333	5	0.0079365	0.11364	83.333	20
chr11	3248635	3248914	1	34.047619	7	0.037879	0.09067	69.762	35.714
chr11	3248967	3249030	1	8.333333	6	0.81818	0.74759	91.667	83.333
chr11	3249052	3249135	1	86.363636	11	5.3868e-05	0.00017018	90.909	4.5455
chr11	3249135	3249294	1	19.444444	6	0.48485	0.74542	41.667	22.222
chr11	3249368	3249623	1	57.142857	7	0.002331	0.0070399	78.571	21.429
chr11	3249802	3249935	1	31.428571	7	0.037879	0.0065802	70	38.571
chr11	3250148	3250178	1	-48.333333	5	0.0079365	1	0	48.333
chr11	3252837	3253184	1	45.833333	6	0.13203	0.1338	61.111	15.278
chr11	3255204	3255355	1	33.595238	5	0.015873	0.10331	44.667	11.071
chr11	3255511	3255591	1	3.333333	5	0.84127	0.90378	53.333	50
chr11	3255613	3255735	1	-35.000000	5	0.015873	0.021117	13.333	48.333
chr11	3255901	3256160	1	46.666667	5	0.015873	0.020971	83.333	36.667
chr11	3256160	3256366	1	-44.285714	7	0.00058275	0.0065125	6.4286	50.714
chr11	3257239	3257289	1	24.666667	5	0.15079	0.11785	76.667	52
chr11	3257802	3258418	1	46.448413	12	0.00020117	0.021803	64.167	17.718
chr11	3258943	3259100	1	-26.000000	5	0.055556	0.13501	6.6667	32.667
chr11	3259281	3259588	1	46.904762	5	0.031746	0.022486	86.667	39.762
chr11	3260370	3260478	1	50.000000	5	0.0079365	0.0036981	73.333	23.333
chr11	3261219	3261375	1	37.121212	11	0.003181	0.0029895	73.485	36.364
chr11	3261526	3261858	1	-23.809524	7	0.20862	0.35883	14.286	38.095
chr11	3273289	3274343	1	39.288767	26	5.6671e-05	0.0050081	73.226	33.938
chr11	3274388	3274725	1	50.000000	11	0.010382	0.02553	59.091	9.0909
chr11	3279460	3279787	1	55.512821	13	0.00022768	0.0053466	84.615	29.103
chr11	3276764	3277494	1	55.185185	12	3.3282e-05	0.000174	67.778	12.593
chr11	3277494	3277933	1	11.845238	8	0.7209	0.27387	42.708	30.863
chr11	3282155	3282235	1	100.000000	8	0.0001554	1	100	0
chr11	3282270	3282304	1	50.000000	7	0.00058275	1	50	0
chr11	3287682	3288055	1	40.625000	8	0.014763	0.086456	72.917	32.292
chr11	3288763	3288785	1	63.333333	5	0.0079365	0.0045071	93.333	30
chr11	3289076	3289247	1	-1.714286	5	0.69048	0.86455	4	5.7143
chr11	3291367	3291558	1	33.333333	5	0.055556	0.13079	60	26.667
chr11	3291577	3292446	1	61.574074	18	2.5772e-05	0.00033971	82.407	20.833
chr11	3292500	3292642	1	22.222222	6	0.30952	0.21663	66.667	44.444
chr11	3295748	3295849	1	45.000000	5	0.055556	0.10627	50	5
chr11	3297586	3297645	1	11.944444	6	0.48485	0.70355	32.778	20.833
chr11	3293044	3293099	1	61.904762	7	0.006993	0.036741	69.048	7.1429
chr11	3293287	3293644	1	-18.650794	6	0.24026	0.70449	33.333	51.984
chr11	3293644	3293918	1	38.174603	9	0.0039901	0.00231	57.46	19.286
chr11	3294156	3294355	1	70.238095	7	0.00058275	0.00018676	95.238	25
chr11	3294355	3294477	1	33.333333	6	0.064935	0.04281	91.667	58.333
chr11	3305830	3306021	1	52.380952	7	0.017483	0.037474	78.571	26.19
chr11	3307498	3307525	1	65.238095	5	0.0079365	0.010982	78.571	13.333
chr11	3300367	3300726	1	-34.500000	10	0.00032475	0.00037113	5	39.5
chr11	3300759	3301074	1	28.518519	9	0.13591	0.12203	51.852	23.333
chr11	3301320	3301663	1	37.333333	5	0.0079365	0.037608	62	24.667
chr11	3301843	3302017	1	-6.666667	10	0.52885	0.30117	45	51.667
chr11	3302229	3302283	1	33.333333	5	0.015873	0.042485	56.667	23.333
chr11	3302327	3302402	1	2.666667	5	0.54762	0.25086	26.667	24
chr11	3303131	3303258	1	34.000000	5	0.031746	0.07458	42	8
chr11	3304136	3304153	1	42.666667	5	0.0079365	1	100	57.333
chr11	3304736	3304753	1	-33.333333	5	0.031746	0.015703	10	43.333
chr11	3305100	3305338	1	50.000000	5	0.015873	0.012251	86.667	36.667
chr11	3305338	3305399	1	25.000000	8	0.082984	0.035147	92.708	67.708
chr11	3306690	3307040	1	61.041667	8	0.0010878	0.00068496	91.667	30.625
chr11	3308122	3308183	1	86.111111	9	4.1135e-05	0.00030128	94.444	8.3333
chr11	3308343	3308559	1	-27.857143	7	0.16492	0.35628	39.286	67.143
chr11	3309555	3309853	1	75.138889	12	3.3282e-05	7.5349e-05	91.667	16.528
chr11	3309871	3310053	1	15.666667	10	0.315	0.17955	51.667	36
chr11	3310073	3310188	1	35.666667	5	0.031746	0.10235	71.667	36
chr11	3310352	3310580	1	45.000000	7	0.011072	0.037641	85.714	40.714
chr11	3310630	3311269	1	28.703704	9	0.077005	0.22265	49.074	20.37
chr11	3314345	3314443	1	24.666667	5	0.031746	0.047402	38	13.333
chr11	3323964	3324383	1	67.982456	19	1.2735e-05	1.6772e-05	71.053	3.0702
chr11	3324383	3324793	1	11.904762	10	0.57874	0.8524	18.333	6.4286
chr11	3324793	3324841	1	70.952381	7	0.00058275	0.00017713	85.714	14.762
chr11	3325290	3325473	1	58.333333	5	0.0079365	0.0053374	63.333	5
chr11	3326060	3327018	1	62.916667	12	2.9584e-06	0.000447	79.861	16.944
chr11	3327106	3327145	1	26.666667	5	0.15079	0.10823	30	3.3333
chr11	3327273	3327515	1	49.259259	9	0.0018511	0.00687	87.037	37.778
chr11	3327837	3328029	1	69.047619	7	0.0011655	0.015935	84.524	15.476
chr11	3328144	3328530	1	30.833333	8	0.1049	0.074892	64.167	33.333
chr11	3328624	3328694	1	10.000000	5	0.54762	0.11782	60	50
chr11	3328879	3329119	1	50.166667	10	0.0015047	0.00041276	79.167	29
chr11	3329183	3329665	1	53.181818	11	0.0041025	0.012104	95.455	42.273
chr11	3316078	3316297	1	6.000000	5	0.54762	0.99642	23.333	17.333
chr11	3330688	3330890	1	42.156085	9	0.0077746	0.071465	66.667	24.511
chr11	3331265	3331988	1	60.216450	11	1.9846e-05	0.0024072	83.333	23.117
chr11	3332181	3332770	1	33.223140	11	0.0083296	0.024733	93.939	60.716
chr11	3333180	3334339	1	47.439792	29	5.7407e-07	2.655e-05	79.31	31.871
chr11	3334448	3334578	1	28.666667	5	0.055556	0.11135	60	31.333
chr11	3342139	3342303	1	40.095238	5	0.0079365	0.016623	83.333	43.238
chr11	3342862	3342917	1	65.333333	5	0.0079365	0.0032459	80	14.667
chr11	3342917	3343291	1	8.095238	7	0.62005	0.89495	33.333	25.238
chr11	3343626	3343920	1	61.111111	6	0.0021645	0.00498	69.444	8.3333
chr11	3344672	3344865	1	19.285714	5	0.42063	0.28828	31.667	12.381
chr11	3345345	3345534	1	90.000000	5	0.0079365	1	100	10
chr11	3341166	3341486	1	52.876984	6	0.008658	0.09407	72.222	19.345
chr11	3336316	3336839	1	52.777778	9	0.0077746	0.031028	61.111	8.3333
chr11	3336890	3336970	1	65.000000	5	0.0079365	0.01222	70	5
chr11	3337821	3337939	1	49.666667	5	0.031746	0.012436	63	13.333
chr11	3349024	3349121	1	69.333333	5	0.0079365	0.010431	73.333	4
chr11	3346384	3346658	1	73.333333	5	0.0079365	0.012399	86.667	13.333
chr11	3346824	3347016	1	93.333333	5	0.0079365	1	100	6.6667
chr11	3367504	3367538	1	66.666667	5	0.0079365	1	100	33.333
chr11	3369873	3370577	1	43.571429	7	0.011072	0.041942	75	31.429
chr11	3370579	3370616	1	53.333333	5	0.0079365	0.018308	90	36.667
chr11	3370645	3370798	1	15.000000	5	0.42063	0.29095	50	35
chr11	3374411	3374847	1	80.833333	5	0.0079365	0.0013283	93.333	12.5
chr11	3373639	3373857	1	-42.000000	5	0.031746	0.084495	18	60
chr11	3375763	3375833	1	43.888889	6	0.041126	0.043446	66.667	22.778
chr11	3352136	3352148	1	91.666667	12	7.396e-07	1	91.667	0
chr11	3352236	3352787	1	17.647059	17	0.076089	0.23315	20.588	2.9412
chr11	3354195	3354272	1	70.238095	5	0.0079365	0.00052122	81.667	11.429
chr11	3354272	3354503	1	-1.564626	7	0.71037	0.34757	26.19	27.755
chr11	3354957	3355230	1	33.476190	5	0.055556	0.14603	43	9.5238
chr11	3356958	3357178	1	-2.333333	5	0.69048	0.99875	16	18.333
chr11	3379837	3379977	1	42.380952	5	0.055556	0.11793	56.667	14.286
chr11	3378917	3379059	1	65.714286	7	0.00058275	0.0085363	92.857	27.143
chr11	3379414	3379478	1	45.224868	6	0.041126	0.27755	77.5	32.275
chr11	3382136	3382751	1	48.809524	7	0.011072	0.001641	67.857	19.048
chr11	3384812	3385236	1	55.476190	5	0.0079365	0.014331	65	9.5238
chr11	3385576	3385635	1	61.101190	8	0.0001554	0.00083066	96.875	35.774
chr11	3389151	3389748	1	60.000000	8	0.0001554	0.006254	77.083	17.083
chr11	3390099	3390510	1	63.333333	5	0.031746	0.10304	73.333	10
chr11	3392870	3393177	1	70.952381	5	0.0079365	1	100	29.048
chr11	3395026	3395127	1	57.698413	5	0.0079365	0.0053827	70	12.302
chr11	3395171	3395378	1	39.166667	10	0.052426	0.05685	52.5	13.333
chr11	3395579	3395853	1	60.000000	5	0.0079365	0.0010018	76.667	16.667
chr11	3398644	3398862	1	40.000000	5	0.0079365	0.012431	54.667	14.667
chr11	3397888	3398077	1	46.666667	5	0.0079365	0.039433	60	13.333
chr11	3408504	3408763	1	-6.770833	8	0.19487	1	0	6.7708
chr11	3413398	3413575	1	40.000000	5	0.0079365	0.013494	70	30
chr11	3411786	3412699	1	59.230769	13	5.7689e-06	0.0010579	72.308	13.077
chr11	3415513	3415663	1	40.952381	5	0.031746	0.10457	80	39.048
chr11	3416367	3416615	1	61.666667	5	0.0079365	0.0019718	93.333	31.667
chr11	3417885	3417957	1	66.000000	5	0.0079365	0.0025869	80	14
chr11	3417957	3418191	1	29.166667	5	0.031746	0.034357	31.667	2.5
chr11	3421063	3421448	1	34.848485	11	0.003181	0.012982	44.697	9.8485
chr11	3421486	3421505	1	50.333333	5	0.0079365	0.012247	68.333	18
chr11	3421505	3421516	1	-4.000000	5	0.69048	0.26795	20	24
chr11	3424239	3424520	1	60.000000	5	0.031746	0.042124	66.667	6.6667
chr11	3424574	3424853	1	32.148011	7	0.072844	0.014223	62.585	30.437
chr11	3428225	3428285	1	17.666667	5	0.54762	0.53321	26.667	9
chr11	3429736	3430247	1	74.444444	6	0.0021645	1	100	25.556
chr11	3431351	3431555	1	78.333333	5	0.0079365	0.00099891	93.333	15
chr11	3431736	3431909	1	41.000000	5	0.0079365	0.059928	52.667	11.667
chr11	3432009	3432550	1	-14.166667	10	0.24745	0.46292	27	41.167
chr11	3435094	3435133	1	1.000000	5	0.84127	0.52295	70	69
chr11	3439857	3440106	1	76.238095	10	1.0825e-05	1	100	23.762
chr11	3440106	3440195	1	30.000000	5	0.095238	0.15477	40	10
chr11	3440208	3440308	1	-15.000000	5	0.15079	0.12929	19.667	34.667
chr11	3436350	3436495	1	33.333333	5	0.15079	0.13993	65	31.667
chr11	3436495	3436733	1	-19.333333	5	0.42063	0.55664	20	39.333
chr11	3438169	3438318	1	-5.000000	5	0.84127	0.58725	15	20
chr11	3438584	3438772	1	-50.198413	6	0.008658	0.050793	8.3333	58.532
chr11	3444470	3444694	1	17.047619	5	0.22222	0.25272	53.333	36.286
chr11	3444813	3444949	1	80.000000	5	0.0079365	0.0026837	93.333	13.333
chr11	3445414	3445628	1	63.619048	5	0.0079365	0.0087245	80	16.381
chr11	3445655	3445796	1	-8.705357	8	0.7209	0.6879	52.083	60.789
chr11	3445796	3445836	1	52.380952	5	0.0079365	1	100	47.619
chr11	3445891	3446569	1	73.333333	5	0.0079365	0.0025639	90	16.667
chr11	3447753	3447887	1	29.166667	6	0.13203	0.039942	66.667	37.5
chr11	3242145	3242271	1	29.375000	8	0.0010878	1	29.375	0
chr11	3242284	3242480	1	11.190476	7	0.12821	0.086474	18.333	7.1429
chr11	3441900	3442108	1	71.500000	10	1.0825e-05	0.00097418	86.5	15
chr11	3442252	3442678	1	48.333333	5	0.0079365	0.010902	53.333	5
chr11	3449155	3449916	1	45.054945	13	0.00022768	0.0010657	66.026	20.971
chr11	3449916	3450649	1	72.738095	14	1.2711e-05	8.1405e-05	92.857	20.119
chr11	3450649	3450737	1	31.250000	8	0.028127	0.037806	81.25	50
